15.20198516	0.5665163468
15.11680162	0.6011861905
15.05597194	0.6379727775
15.00660516	0.6771232241
14.965982	0.7188955427
14.92992161	0.7635812461
14.90062692	0.8114756528
14.87398556	0.862847274
14.8571273	0.9180352359
14.84157681	0.9773291408
14.83182853	1.040960947
14.8284686	1.1089553
14.82677448	1.181323241
14.82724475	1.257941493
14.83211677	1.338462644
14.83790088	1.422153115
14.84296263	1.508241234
14.84680438	1.595981752
14.85012854	1.684414709
14.84911255	1.772133462
14.84460637	1.858424982
14.83573189	1.942529919
14.82257062	2.0234844
14.8034238	2.100517619
14.77891429	2.173567858
14.74983248	2.242188328
14.71584284	2.305887463
14.67659858	2.365062189
14.63327885	2.41955792
14.58638288	2.469276869
14.53525016	2.514724715
14.48144988	2.555833074
14.42468191	2.592863488
14.36508608	2.626197557
14.30412273	2.655768682
14.24061021	2.682071771
14.17573559	2.705232939
14.10947923	2.725430103
14.04172215	2.742994393
13.97340741	2.757951587
13.90444156	2.770644979
13.83488221	2.781164199
13.76485305	2.789705453
13.6947476	2.796417478
13.62420183	2.8014283
13.5536025	2.804893148
13.48336533	2.806906284
